log_id,name,url,invokeTime,formattedResponse,functionInitialLoad,functionInnertime,msSinceFunctionLoad,firstRun,serverStart,serverEnd,serverDifference
2802,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710931960003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:52:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710931960208,1338421,false,1710931960003,1710931960126,123
2803,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710931970001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:52:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710931970219,1348432,false,1710931970001,1710931970140,139
2804,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710931980011,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:53:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710931980204,7223200,false,1710931980011,1710931980122,111
2805,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710931980006,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:53:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710931980212,1358425,false,1710931980006,1710931980141,135
2806,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710931990003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:53:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710931990204,1368417,false,1710931990003,1710931990124,121
2807,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932000002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:53:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932000246,1378459,false,1710932000002,1710932000165,163
2808,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932010001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:53:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932010199,1388412,false,1710932010001,1710932010123,122
2809,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932020001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:53:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932020196,1398409,false,1710932020001,1710932020116,115
2810,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932030003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:53:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932030201,1408414,false,1710932030003,1710932030120,117
2811,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932040005,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:54:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932040198,1418411,false,1710932040005,1710932040123,118
2812,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932040015,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:54:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932040245,7283241,false,1710932040015,1710932040163,148
2813,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932050003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:54:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932050188,1428401,false,1710932050003,1710932050105,102
2814,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932060017,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:54:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932060194,1438407,false,1710932060017,1710932060127,110
2815,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932070013,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:54:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932070186,1448399,false,1710932070013,1710932070131,118
2816,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932080008,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:54:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932080211,1458424,false,1710932080008,1710932080161,153
2817,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932090005,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:54:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932090176,1468389,false,1710932090005,1710932090128,123
2818,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932100012,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:55:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932100165,7343161,false,1710932100012,1710932100117,105
2819,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932100005,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:55:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932100172,1478385,false,1710932100005,1710932100133,128
2820,3. Every 5 Minutes,https://c74aqg48s2.execute-api.us-west-2.amazonaws.com/default/5M,1710932100016,This function initially loaded at Wed Mar 20 2024 09:19:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:55:00 GMT+0000 (Coordinated Universal Time).,1710926360650,1710932100224,5739574,false,1710932100016,1710932100178,162
2821,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932110003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:55:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932110165,1488378,false,1710932110003,1710932110118,115
2822,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932120004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:55:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932120173,1498386,false,1710932120004,1710932120129,125
2823,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932130002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:55:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932130171,1508384,false,1710932130002,1710932130130,128
2824,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932140003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:55:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932140160,1518373,false,1710932140003,1710932140127,124
2825,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932150003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:55:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932150168,1528381,false,1710932150003,1710932150131,128
2826,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932160002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:56:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932160203,1538416,false,1710932160002,1710932160160,158
2827,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932160013,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:56:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932160239,7403235,false,1710932160013,1710932160196,183
2828,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932170002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:56:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932170163,1548376,false,1710932170002,1710932170119,117
2829,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932180002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:56:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932180182,1558395,false,1710932180002,1710932180142,140
2830,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932190002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:56:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932190170,1568383,false,1710932190002,1710932190128,126
2831,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932200004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:56:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932200165,1578378,false,1710932200004,1710932200120,116
2832,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932210002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:56:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932210165,1588378,false,1710932210002,1710932210119,117
2833,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932220007,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:57:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932220164,1598377,false,1710932220007,1710932220122,115
2834,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932220014,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:57:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932220186,7463182,false,1710932220014,1710932220142,128
2835,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932230003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:57:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932230157,1608370,false,1710932230003,1710932230113,110
2836,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932240002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:57:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932240189,1618402,false,1710932240002,1710932240147,145
2837,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932250003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:57:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932250158,1628371,false,1710932250003,1710932250114,111
2838,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932260003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:57:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932260182,1638395,false,1710932260003,1710932260142,139
2839,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932270003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:57:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932270174,1648387,false,1710932270003,1710932270131,128
2840,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932280006,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:58:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932280175,1658388,false,1710932280006,1710932280131,125
2841,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932280015,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:58:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932280243,7523239,false,1710932280015,1710932280200,185
2842,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932290003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:58:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932290156,1668369,false,1710932290003,1710932290116,113
2843,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932300003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:58:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932300168,1678381,false,1710932300003,1710932300126,123
2844,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932310003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:58:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932310148,1688361,false,1710932310003,1710932310106,103
2845,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932320003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:58:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932320201,1698414,false,1710932320003,1710932320157,154
2846,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932330002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:58:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932330153,1708366,false,1710932330002,1710932330108,106
2847,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932340007,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:59:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932340167,1718380,false,1710932340007,1710932340123,116
2848,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932340016,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:59:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932340219,7583215,false,1710932340016,1710932340178,162
2849,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932350003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:59:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932350158,1728371,false,1710932350003,1710932350116,113
2850,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932360004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:59:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932360157,1738370,false,1710932360004,1710932360117,113
2851,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932370003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:59:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932370158,1748371,false,1710932370003,1710932370116,113
2852,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932380003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:59:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932380166,1758379,false,1710932380003,1710932380122,119
2853,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932390004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 10:59:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932390152,1768365,false,1710932390004,1710932390112,108
2854,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932400005,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:00:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932400211,1778424,false,1710932400005,1710932400169,164
2855,4. Every 15 Minutes,https://u1w871cka3.execute-api.us-west-2.amazonaws.com/default/15M,1710932400020,This function initially loaded at Wed Mar 20 2024 11:00:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:00:00 GMT+0000 (Coordinated Universal Time).,1710932400473,1710932400477,4,true,1710932400020,1710932400453,433
2856,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932400012,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:00:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932400224,7643220,false,1710932400012,1710932400182,170
2857,3. Every 5 Minutes,https://c74aqg48s2.execute-api.us-west-2.amazonaws.com/default/5M,1710932400016,This function initially loaded at Wed Mar 20 2024 09:19:20 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:00:00 GMT+0000 (Coordinated Universal Time).,1710926360650,1710932400257,6039607,false,1710932400016,1710932400215,199
2858,6. Every 1 Hour,https://qx8ddf9a2c.execute-api.us-west-2.amazonaws.com/default/1H,1710932400028,This function initially loaded at Wed Mar 20 2024 11:00:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:00:00 GMT+0000 (Coordinated Universal Time).,1710932400568,1710932400572,4,true,1710932400028,1710932400544,516
2859,7. Every 2 Hour,https://n2kvjhtytd.execute-api.us-west-2.amazonaws.com/default/2H,1710932400031,This function initially loaded at Wed Mar 20 2024 11:00:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:00:00 GMT+0000 (Coordinated Universal Time).,1710932400576,1710932400581,5,true,1710932400031,1710932400566,535
2860,5. Every 30 Minutes,https://vxiiuakl3f.execute-api.us-west-2.amazonaws.com/default/30M,1710932400024,This function initially loaded at Wed Mar 20 2024 11:00:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:00:00 GMT+0000 (Coordinated Universal Time).,1710932400536,1710932400540,4,true,1710932400024,1710932400505,481
2861,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932410001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:00:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932410156,1788369,false,1710932410001,1710932410114,113
2862,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932420003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:00:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932420173,1798386,false,1710932420003,1710932420130,127
2863,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932430001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:00:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932430163,1808376,false,1710932430001,1710932430121,120
2864,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932440001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:00:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932440149,1818362,false,1710932440001,1710932440108,107
2865,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932450002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:00:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932450145,1828358,false,1710932450002,1710932450103,101
2866,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932460009,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:01:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932460174,7703170,false,1710932460009,1710932460133,124
2867,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932460002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:01:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932460176,1838389,false,1710932460002,1710932460134,132
2868,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932470003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:01:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932470158,1848371,false,1710932470003,1710932470115,112
2869,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932480004,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:01:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932480206,1858419,false,1710932480004,1710932480165,161
2870,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932490002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:01:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932490164,1868377,false,1710932490002,1710932490120,118
2871,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932500001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:01:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932500162,1878375,false,1710932500001,1710932500121,120
2872,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932510002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:01:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932510165,1888378,false,1710932510002,1710932510124,122
2873,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932520001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:02:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932520157,1898370,false,1710932520001,1710932520120,119
2874,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932520014,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:02:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932520230,7763226,false,1710932520014,1710932520191,177
2875,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932530002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:02:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932530151,1908364,false,1710932530002,1710932530107,105
2876,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932540003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:02:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932540162,1918375,false,1710932540003,1710932540120,117
2877,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932550003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:02:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932550164,1928377,false,1710932550003,1710932550123,120
2878,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932560001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:02:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932560211,1938424,false,1710932560001,1710932560169,168
2879,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710932570002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:02:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710932570166,1948379,false,1710932570002,1710932570123,121
2880,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710932580015,This function initially loaded at Wed Mar 20 2024 08:52:37 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 11:03:00 GMT+0000 (Coordinated Universal Time).,1710924757004,1710932580177,7823173,false,1710932580015,1710932580134,119
